Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0042592~homeostatic process	10	22.727272727272727	0.014287474940724638	214064_AT, 203400_S_AT, 204450_X_AT, 214910_S_AT, 219465_AT, 206054_AT, 214063_S_AT, 219466_S_AT, 205682_X_AT, 230914_AT, 205675_AT, 205108_S_AT, 206651_S_AT, 223579_S_AT, 206130_S_AT, 217073_X_AT	41	1645	16650	2.468678182222552	0.9999999998565557	0.15561130270361168	21.377692236380085
GOTERM_BP_FAT	GO:0002740~negative regulation of cytokine secretion involved in immune response	2	4.545454545454546	0.014330257088998434	204450_X_AT, 219465_AT, 219466_S_AT, 217073_X_AT	41	6	16650	135.3658536585366	0.9999999998660339	0.15498070109923756	21.434705390123877
GOTERM_BP_FAT	GO:0043627~response to estrogen	3	6.8181818181818175	0.01469823327856262	204450_X_AT, 219465_AT, 207300_S_AT, 219466_S_AT, 217073_X_AT	41	77	16650	15.821982895153626	0.9999999999255976	0.1575844512987543	21.923482340942822
GOTERM_BP_FAT	GO:0071363~cellular response to growth factor stimulus	6	13.636363636363635	0.014815948567716916	205506_AT, 229292_AT, 228912_AT, 204450_X_AT, 243243_AT, 231310_AT, 244276_AT, 217073_X_AT, 209220_AT	41	610	16650	3.9944022391043577	0.9999999999383601	0.15768711328712537	22.07923716107818
GOTERM_BP_FAT	GO:1901615~organic hydroxy compound metabolic process	5	11.363636363636363	0.016464793566663388	204416_X_AT, 214261_S_AT, 204450_X_AT, 219465_AT, 205108_S_AT, 223579_S_AT, 213553_X_AT, 219466_S_AT, 217073_X_AT	41	410	16650	4.952409280190363	0.9999999999955933	0.17260872945618178	24.230430190206455
GOTERM_BP_FAT	GO:1904729~regulation of intestinal lipid absorption	2	4.545454545454546	0.0166990860794725	204450_X_AT, 219465_AT, 219466_S_AT, 217073_X_AT	41	7	16650	116.02787456445992	0.9999999999969721	0.17371369060584463	24.53153364901287
GOTERM_BP_FAT	GO:0030300~regulation of intestinal cholesterol absorption	2	4.545454545454546	0.0166990860794725	204450_X_AT, 219465_AT, 219466_S_AT, 217073_X_AT	41	7	16650	116.02787456445992	0.9999999999969721	0.17371369060584463	24.53153364901287
GOTERM_BP_FAT	GO:0070848~response to growth factor	6	13.636363636363635	0.017242649098644168	205506_AT, 229292_AT, 228912_AT, 204450_X_AT, 243243_AT, 231310_AT, 244276_AT, 217073_X_AT, 209220_AT	41	634	16650	3.8431945833653915	0.9999999999987326	0.17771780609460963	25.22577240115784
GOTERM_BP_FAT	GO:0042180~cellular ketone metabolic process	4	9.090909090909092	0.017453958616310234	205892_S_AT, 204416_X_AT, 204450_X_AT, 231693_AT, 213553_X_AT, 217073_X_AT, 204694_AT	41	229	16650	7.093407178613271	0.9999999999990967	0.17855142533800172	25.494032595371607
GOTERM_BP_FAT	GO:0006954~inflammatory response	6	13.636363636363635	0.01756360485399505	230318_AT, 204450_X_AT, 205476_AT, 210929_S_AT, 219465_AT, 206054_AT, 219466_S_AT, 217073_X_AT, 204551_S_AT	41	637	16650	3.825094765861316	0.9999999999992423	0.17843042287382982	25.63287310620723
GOTERM_BP_FAT	GO:0019217~regulation of fatty acid metabolic process	3	6.8181818181818175	0.017718626641303317	205892_S_AT, 204416_X_AT, 204450_X_AT, 231693_AT, 213553_X_AT, 217073_X_AT	41	85	16650	14.332855093256816	0.999999999999409	0.17872915132981926	25.828755780671486
GOTERM_BP_FAT	GO:0051128~regulation of cellular component organization	12	27.27272727272727	0.018203542973313353	205506_AT, 214064_AT, 229292_AT, 204416_X_AT, 203400_S_AT, 204450_X_AT, 219465_AT, 210929_S_AT, 205649_S_AT, 214063_S_AT, 213553_X_AT, 219466_S_AT, 204551_S_AT, 230830_AT, 228912_AT, 230914_AT, 243243_AT, 206651_S_AT, 217073_X_AT, 205650_S_AT, 209220_AT	41	2323	16650	2.0977919637138687	0.9999999999997284	0.18203499301716763	26.438359896625553
GOTERM_BP_FAT	GO:0010605~negative regulation of macromolecule metabolic process	12	27.27272727272727	0.018367460205831243	205892_S_AT, 220626_AT, 205506_AT, 230318_AT, 214910_S_AT, 210929_S_AT, 205649_S_AT, 206054_AT, 231693_AT, 204987_AT, 205682_X_AT, 204551_S_AT, 228912_AT, 243243_AT, 231310_AT, 206651_S_AT, 205650_S_AT, 209220_AT	41	2326	16650	2.0950862991003083	0.9999999999997913	0.1823849090771319	26.64335808581838
GOTERM_BP_FAT	GO:0051240~positive regulation of multicellular organismal process	9	20.454545454545457	0.018763468716113976	205506_AT, 205216_S_AT, 229292_AT, 205476_AT, 219465_AT, 207300_S_AT, 205649_S_AT, 219466_S_AT, 228912_AT, 211155_S_AT, 211154_AT, 206651_S_AT, 205650_S_AT	41	1431	16650	2.5540727105384264	0.9999999999998894	0.18481257364552606	27.136400289911556
GOTERM_BP_FAT	GO:0070508~cholesterol import	2	4.545454545454546	0.01906236412775163	204450_X_AT, 219465_AT, 219466_S_AT, 217073_X_AT	41	8	16650	101.52439024390245	0.9999999999999316	0.1863389158452784	27.50646881860881
GOTERM_BP_FAT	GO:0034379~very-low-density lipoprotein particle assembly	2	4.545454545454546	0.01906236412775163	204416_X_AT, 205108_S_AT, 223579_S_AT, 213553_X_AT	41	8	16650	101.52439024390245	0.9999999999999316	0.1863389158452784	27.50646881860881
GOTERM_BP_FAT	GO:0018158~protein oxidation	2	4.545454545454546	0.01906236412775163	204450_X_AT, 219465_AT, 219466_S_AT, 217073_X_AT	41	8	16650	101.52439024390245	0.9999999999999316	0.1863389158452784	27.50646881860881
GOTERM_BP_FAT	GO:0031324~negative regulation of cellular metabolic process	12	27.27272727272727	0.019431946033145065	205892_S_AT, 220626_AT, 205506_AT, 230318_AT, 204416_X_AT, 214910_S_AT, 210929_S_AT, 206054_AT, 231693_AT, 213553_X_AT, 204987_AT, 205682_X_AT, 204551_S_AT, 228912_AT, 243243_AT, 231310_AT, 206651_S_AT, 209220_AT	41	2345	16650	2.078111186229133	0.9999999999999623	0.1884654152169868	27.961612499358367
GOTERM_BP_FAT	GO:0030282~bone mineralization	3	6.8181818181818175	0.019728748974468868	243243_AT, 210929_S_AT, 206130_S_AT, 204551_S_AT, 209220_AT	41	90	16650	13.536585365853657	0.9999999999999766	0.18992362552700037	28.32518163097425
GOTERM_BP_FAT	GO:0097164~ammonium ion metabolic process	3	6.8181818181818175	0.020141799785929674	204416_X_AT, 204450_X_AT, 219465_AT, 213553_X_AT, 219466_S_AT, 217073_X_AT	41	91	16650	13.387831680514607	0.9999999999999879	0.1923672330950249	28.828278613977442
GOTERM_BP_FAT	GO:0070371~ERK1 and ERK2 cascade	4	9.090909090909092	0.020396691698922775	204450_X_AT, 211154_AT, 211155_S_AT, 205476_AT, 205649_S_AT, 217073_X_AT, 205650_S_AT	41	243	16650	6.684733514001807	0.999999999999992	0.19341547186320296	29.13707909768789
GOTERM_BP_FAT	GO:0032368~regulation of lipid transport	3	6.8181818181818175	0.020558481641028914	204416_X_AT, 204450_X_AT, 219465_AT, 213553_X_AT, 219466_S_AT, 217073_X_AT	41	92	16650	13.242311770943795	0.9999999999999938	0.1936552876461689	29.332432926298313
GOTERM_BP_FAT	GO:0016477~cell migration	8	18.181818181818183	0.02130652929776492	205506_AT, 229292_AT, 205216_S_AT, 228912_AT, 204450_X_AT, 205476_AT, 205108_S_AT, 207300_S_AT, 223579_S_AT, 217073_X_AT, 204351_AT	41	1184	16650	2.7439024390243905	0.9999999999999981	0.19884612737172935	30.229101371587277
GOTERM_BP_FAT	GO:1904478~regulation of intestinal absorption	2	4.545454545454546	0.021420103909083135	204450_X_AT, 219465_AT, 219466_S_AT, 217073_X_AT	41	9	16650	90.2439024390244	0.9999999999999984	0.1986436421672243	30.364301783349056
GOTERM_BP_FAT	GO:0035376~sterol import	2	4.545454545454546	0.021420103909083135	204450_X_AT, 219465_AT, 219466_S_AT, 217073_X_AT	41	9	16650	90.2439024390244	0.9999999999999984	0.1986436421672243	30.364301783349056
GOTERM_BP_FAT	GO:0055091~phospholipid homeostasis	2	4.545454545454546	0.021420103909083135	230914_AT, 204450_X_AT, 217073_X_AT	41	9	16650	90.2439024390244	0.9999999999999984	0.1986436421672243	30.364301783349056
GOTERM_BP_FAT	GO:0009605~response to external stimulus	11	25.0	0.0220127618882318	205506_AT, 205216_S_AT, 205476_AT, 204450_X_AT, 210929_S_AT, 205649_S_AT, 206054_AT, 207300_S_AT, 206743_S_AT, 204551_S_AT, 228912_AT, 205108_S_AT, 206651_S_AT, 223579_S_AT, 217073_X_AT, 205650_S_AT	41	2073	16650	2.154883343334157	0.9999999999999994	0.20242283159015095	31.065820994497685
GOTERM_BP_FAT	GO:0060627~regulation of vesicle-mediated transport	5	11.363636363636363	0.022183136045582204	214064_AT, 204416_X_AT, 203400_S_AT, 243243_AT, 210929_S_AT, 205649_S_AT, 214063_S_AT, 213553_X_AT, 205650_S_AT, 204551_S_AT, 209220_AT	41	449	16650	4.522244554294095	0.9999999999999996	0.20266935913027906	31.26625706097762
GOTERM_BP_FAT	GO:0009893~positive regulation of metabolic process	14	31.818181818181817	0.022463563335383616	205892_S_AT, 232267_AT, 204416_X_AT, 204450_X_AT, 205476_AT, 219465_AT, 244276_AT, 205649_S_AT, 231693_AT, 213553_X_AT, 219466_S_AT, 206963_S_AT, 230830_AT, 230914_AT, 211154_AT, 211155_S_AT, 243243_AT, 210289_AT, 205108_S_AT, 223579_S_AT, 217073_X_AT, 205650_S_AT, 209220_AT	41	3052	16650	1.8628328485119716	0.9999999999999997	0.203812590909058	31.594972052993185
GOTERM_BP_FAT	GO:0051918~negative regulation of fibrinolysis	2	4.545454545454546	0.023772318070006505	205216_S_AT, 206651_S_AT	41	10	16650	81.21951219512196	1.0	0.21324077403922514	33.109635397561874
GOTERM_BP_FAT	GO:0002739~regulation of cytokine secretion involved in immune response	2	4.545454545454546	0.023772318070006505	204450_X_AT, 219465_AT, 219466_S_AT, 217073_X_AT	41	10	16650	81.21951219512196	1.0	0.21324077403922514	33.109635397561874
GOTERM_BP_FAT	GO:0051006~positive regulation of lipoprotein lipase activity	2	4.545454545454546	0.023772318070006505	205216_S_AT, 204450_X_AT, 217073_X_AT	41	10	16650	81.21951219512196	1.0	0.21324077403922514	33.109635397561874
GOTERM_BP_FAT	GO:0051049~regulation of transport	10	22.727272727272727	0.02415033479546022	214064_AT, 204416_X_AT, 203400_S_AT, 204450_X_AT, 219465_AT, 210929_S_AT, 205649_S_AT, 214063_S_AT, 213553_X_AT, 219466_S_AT, 204551_S_AT, 230830_AT, 230914_AT, 243243_AT, 206651_S_AT, 217073_X_AT, 205650_S_AT, 209220_AT	41	1796	16650	2.2611222771470474	1.0	0.21507025656253287	33.54122180973693
GOTERM_BP_FAT	GO:0009790~embryo development	7	15.909090909090908	0.02521235763006058	206963_S_AT, 229292_AT, 230914_AT, 204450_X_AT, 243243_AT, 231310_AT, 210289_AT, 205108_S_AT, 223579_S_AT, 217073_X_AT, 209220_AT	41	954	16650	2.979751495628164	1.0	0.22226264452742805	34.739779265601754
GOTERM_BP_FAT	GO:0010035~response to inorganic substance	5	11.363636363636363	0.025536191037033674	205892_S_AT, 214064_AT, 205675_AT, 203400_S_AT, 205108_S_AT, 205649_S_AT, 223579_S_AT, 231693_AT, 214063_S_AT, 205650_S_AT	41	469	16650	4.329398304644028	1.0	0.2235752354515853	35.101182515236765
GOTERM_BP_FAT	GO:0034370~triglyceride-rich lipoprotein particle remodeling	2	4.545454545454546	0.026119019227326495	204450_X_AT, 219465_AT, 219466_S_AT, 217073_X_AT	41	11	16650	73.83592017738358	1.0	0.2268715511734899	35.746891853386686
GOTERM_BP_FAT	GO:0061365~positive regulation of triglyceride lipase activity	2	4.545454545454546	0.026119019227326495	205216_S_AT, 204450_X_AT, 217073_X_AT	41	11	16650	73.83592017738358	1.0	0.2268715511734899	35.746891853386686
GOTERM_BP_FAT	GO:0034374~low-density lipoprotein particle remodeling	2	4.545454545454546	0.026119019227326495	219465_AT, 205108_S_AT, 223579_S_AT, 219466_S_AT	41	11	16650	73.83592017738358	1.0	0.2268715511734899	35.746891853386686
GOTERM_BP_FAT	GO:0034372~very-low-density lipoprotein particle remodeling	2	4.545454545454546	0.026119019227326495	204450_X_AT, 219465_AT, 219466_S_AT, 217073_X_AT	41	11	16650	73.83592017738358	1.0	0.2268715511734899	35.746891853386686
GOTERM_BP_FAT	GO:0032880~regulation of protein localization	7	15.909090909090908	0.026140020760209975	205506_AT, 230830_AT, 229292_AT, 228912_AT, 230914_AT, 204450_X_AT, 219465_AT, 205649_S_AT, 219466_S_AT, 217073_X_AT, 205650_S_AT	41	962	16650	2.9549718574108823	1.0	0.2258114722610416	35.770046103633746
GOTERM_BP_FAT	GO:0010811~positive regulation of cell-substrate adhesion	3	6.8181818181818175	0.02676282270396441	229292_AT, 204450_X_AT, 205649_S_AT, 217073_X_AT, 205650_S_AT	41	106	16650	11.493327197422918	1.0	0.22935152012854687	36.453132046316306
GOTERM_BP_FAT	GO:0032372~negative regulation of sterol transport	2	4.545454545454546	0.028460219974049017	204416_X_AT, 219465_AT, 213553_X_AT, 219466_S_AT	41	12	16650	67.6829268292683	1.0	0.24088843268299953	38.28031976796321
GOTERM_BP_FAT	GO:0018206~peptidyl-methionine modification	2	4.545454545454546	0.028460219974049017	204450_X_AT, 219465_AT, 219466_S_AT, 217073_X_AT	41	12	16650	67.6829268292683	1.0	0.24088843268299953	38.28031976796321
GOTERM_BP_FAT	GO:0032375~negative regulation of cholesterol transport	2	4.545454545454546	0.028460219974049017	204416_X_AT, 219465_AT, 213553_X_AT, 219466_S_AT	41	12	16650	67.6829268292683	1.0	0.24088843268299953	38.28031976796321
GOTERM_BP_FAT	GO:0008283~cell proliferation	10	22.727272727272727	0.029654994569993022	205892_S_AT, 205216_S_AT, 230914_AT, 204450_X_AT, 211154_AT, 211155_S_AT, 243243_AT, 231310_AT, 244276_AT, 206651_S_AT, 231693_AT, 217073_X_AT, 209864_AT, 209220_AT	41	1861	16650	2.1821470229747972	1.0	0.24845294635831072	39.5367055528992
GOTERM_BP_FAT	GO:0045807~positive regulation of endocytosis	3	6.8181818181818175	0.030114678126583874	214064_AT, 203400_S_AT, 243243_AT, 210929_S_AT, 214063_S_AT, 204551_S_AT, 209220_AT	41	113	16650	10.781351176343621	1.0	0.25052329432455567	40.01365677745498
GOTERM_BP_FAT	GO:0002374~cytokine secretion involved in immune response	2	4.545454545454546	0.030795932873485775	204450_X_AT, 219465_AT, 219466_S_AT, 217073_X_AT	41	13	16650	62.4765478424015	1.0	0.25416499651261093	40.71400097999044
GOTERM_BP_FAT	GO:0080134~regulation of response to stress	8	18.181818181818183	0.031639195450694005	205506_AT, 205216_S_AT, 228912_AT, 204450_X_AT, 210929_S_AT, 206651_S_AT, 205649_S_AT, 207300_S_AT, 206054_AT, 217073_X_AT, 205650_S_AT, 204551_S_AT	41	1285	16650	2.5282338426497106	1.0	0.25890593081539304	41.57024702093985
GOTERM_BP_FAT	GO:0015758~glucose transport	3	6.8181818181818175	0.032101477755470384	205506_AT, 228912_AT, 243243_AT, 232378_AT, 209220_AT	41	117	16650	10.412757973733582	1.0	0.2608756451505504	42.03469922417743
GOTERM_BP_FAT	GO:0050680~negative regulation of epithelial cell proliferation	3	6.8181818181818175	0.032606122451256395	205216_S_AT, 243243_AT, 206651_S_AT, 209220_AT	41	118	16650	10.324514262091773	1.0	0.26311598857651153	42.53774895202813
GOTERM_BP_FAT	GO:0008645~hexose transport	3	6.8181818181818175	0.0331139104721075	205506_AT, 228912_AT, 243243_AT, 232378_AT, 209220_AT	41	119	16650	10.237753638040582	1.0	0.2653473096855692	43.03978706436074
GOTERM_BP_FAT	GO:0015749~monosaccharide transport	3	6.8181818181818175	0.0331139104721075	205506_AT, 228912_AT, 243243_AT, 232378_AT, 209220_AT	41	119	16650	10.237753638040582	1.0	0.2653473096855692	43.03978706436074
GOTERM_BP_FAT	GO:0009894~regulation of catabolic process	5	11.363636363636363	0.033126133958094404	205892_S_AT, 204416_X_AT, 204450_X_AT, 243243_AT, 219465_AT, 231693_AT, 213553_X_AT, 219466_S_AT, 217073_X_AT, 209220_AT	41	509	16650	3.989170540035459	1.0	0.26412138853071276	43.0518211552413
GOTERM_BP_FAT	GO:0051917~regulation of fibrinolysis	2	4.545454545454546	0.033126170458307735	205216_S_AT, 206651_S_AT	41	14	16650	58.01393728222996	1.0	0.26282344674742	43.05185708632732
GOTERM_BP_FAT	GO:0098856~intestinal lipid absorption	2	4.545454545454546	0.033126170458307735	204450_X_AT, 219465_AT, 219466_S_AT, 217073_X_AT	41	14	16650	58.01393728222996	1.0	0.26282344674742	43.05185708632732
GOTERM_BP_FAT	GO:0044872~lipoprotein localization	2	4.545454545454546	0.03545094523267773	205675_AT, 205108_S_AT, 223579_S_AT	41	15	16650	54.146341463414636	1.0	0.2773651903087009	45.29765572582238
GOTERM_BP_FAT	GO:0042953~lipoprotein transport	2	4.545454545454546	0.03545094523267773	205675_AT, 205108_S_AT, 223579_S_AT	41	15	16650	54.146341463414636	1.0	0.2773651903087009	45.29765572582238
GOTERM_BP_FAT	GO:0048870~cell motility	8	18.181818181818183	0.037192184183949525	205506_AT, 229292_AT, 205216_S_AT, 228912_AT, 204450_X_AT, 205476_AT, 205108_S_AT, 207300_S_AT, 223579_S_AT, 217073_X_AT, 204351_AT	41	1330	16650	2.4426920960938934	1.0	0.28764219249605494	46.92491303923874
GOTERM_BP_FAT	GO:0051674~localization of cell	8	18.181818181818183	0.037192184183949525	205506_AT, 229292_AT, 205216_S_AT, 228912_AT, 204450_X_AT, 205476_AT, 205108_S_AT, 207300_S_AT, 223579_S_AT, 217073_X_AT, 204351_AT	41	1330	16650	2.4426920960938934	1.0	0.28764219249605494	46.92491303923874
GOTERM_BP_FAT	GO:0046890~regulation of lipid biosynthetic process	3	6.8181818181818175	0.03782263631428171	204416_X_AT, 204450_X_AT, 205108_S_AT, 223579_S_AT, 213553_X_AT, 217073_X_AT	41	128	16650	9.517911585365853	1.0	0.2904237248452586	47.50279006206728
GOTERM_BP_FAT	GO:0031214~biomineral tissue development	3	6.8181818181818175	0.04109638572542179	243243_AT, 210929_S_AT, 206130_S_AT, 204551_S_AT, 209220_AT	41	134	16650	9.091736439752456	1.0	0.310174772102781	50.409627477019335
GOTERM_BP_FAT	GO:0007178~transmembrane receptor protein serine/threonine kinase signaling pathway	4	9.090909090909092	0.04183590851603618	230914_AT, 204450_X_AT, 243243_AT, 217073_X_AT, 204694_AT, 209220_AT	41	322	16650	5.04469019845478	1.0	0.3134190033614441	51.0449723427041
GOTERM_BP_FAT	GO:0007597~blood coagulation, intrinsic pathway	2	4.545454545454546	0.042392617367642126	205216_S_AT, 206054_AT	41	18	16650	45.1219512195122	1.0	0.3154731323026234	51.51819901407486
GOTERM_BP_FAT	GO:0048585~negative regulation of response to stimulus	8	18.181818181818183	0.042508231406842706	205216_S_AT, 204450_X_AT, 219465_AT, 210929_S_AT, 206054_AT, 205649_S_AT, 219466_S_AT, 204551_S_AT, 243243_AT, 206651_S_AT, 217073_X_AT, 205650_S_AT, 209220_AT	41	1369	16650	2.373104812129202	1.0	0.31475849658593624	51.615935108515764
GOTERM_BP_FAT	GO:0015718~monocarboxylic acid transport	3	6.8181818181818175	0.04277230115790166	205892_S_AT, 230830_AT, 224411_AT, 231009_AT, 231693_AT	41	137	16650	8.89264732063379	1.0	0.3149710026119078	51.83847620502243
GOTERM_BP_FAT	GO:0002526~acute inflammatory response	3	6.8181818181818175	0.043336615102394456	230318_AT, 210929_S_AT, 219465_AT, 219466_S_AT, 204551_S_AT	41	138	16650	8.828207847295863	1.0	0.31702856571557536	52.31082238452309
GOTERM_BP_FAT	GO:0034114~regulation of heterotypic cell-cell adhesion	2	4.545454545454546	0.04469566542670706	204450_X_AT, 205649_S_AT, 217073_X_AT, 205650_S_AT	41	19	16650	42.74711168164313	1.0	0.323889496990161	53.430571403291985
GOTERM_BP_FAT	GO:0009896~positive regulation of catabolic process	4	9.090909090909092	0.04546418295086762	205892_S_AT, 204450_X_AT, 243243_AT, 219465_AT, 231693_AT, 219466_S_AT, 217073_X_AT, 209220_AT	41	333	16650	4.878048780487805	1.0	0.3270839776907356	54.052778815612925
GOTERM_BP_FAT	GO:0048598~embryonic morphogenesis	5	11.363636363636363	0.04727427942760114	206963_S_AT, 229292_AT, 204450_X_AT, 243243_AT, 231310_AT, 210289_AT, 217073_X_AT, 209220_AT	41	571	16650	3.556020674042117	1.0	0.3364013104389427	55.487525910462686
GOTERM_BP_FAT	GO:0065003~macromolecular complex assembly	9	20.454545454545457	0.04767216138313875	205506_AT, 230318_AT, 204416_X_AT, 204450_X_AT, 214910_S_AT, 219465_AT, 205649_S_AT, 213553_X_AT, 219466_S_AT, 205682_X_AT, 228912_AT, 205675_AT, 205108_S_AT, 223579_S_AT, 217073_X_AT, 205650_S_AT	41	1710	16650	2.1373555840821563	1.0	0.33728015188941796	55.79720275501951
GOTERM_BP_FAT	GO:0044712~single-organism catabolic process	6	13.636363636363635	0.04874483877356088	205892_S_AT, 224411_AT, 231009_AT, 204416_X_AT, 204450_X_AT, 219465_AT, 205108_S_AT, 223579_S_AT, 231693_AT, 213553_X_AT, 219466_S_AT, 217073_X_AT	41	837	16650	2.911093627065303	1.0	0.3420697218445995	56.62202118381325
GOTERM_BP_FAT	GO:0050673~epithelial cell proliferation	4	9.090909090909092	0.050302980025272774	205216_S_AT, 204450_X_AT, 243243_AT, 206651_S_AT, 217073_X_AT, 209220_AT	41	347	16650	4.681239895972447	1.0	0.349557425091629	57.79438960356755
GOTERM_BP_FAT	GO:0002719~negative regulation of cytokine production involved in immune response	2	4.545454545454546	0.05157245479707377	204450_X_AT, 219465_AT, 219466_S_AT, 217073_X_AT	41	22	16650	36.91796008869179	1.0	0.3552719300122429	58.727470200996024
GOTERM_BP_FAT	GO:0009725~response to hormone	6	13.636363636363635	0.05234454654263941	230914_AT, 210929_S_AT, 219465_AT, 206256_AT, 205108_S_AT, 207300_S_AT, 223579_S_AT, 219466_S_AT, 204551_S_AT	41	854	16650	2.853144456503113	1.0	0.358113809189736	59.285446015909415
GOTERM_BP_FAT	GO:0043542~endothelial cell migration	3	6.8181818181818175	0.05273717332764048	205216_S_AT, 204450_X_AT, 217073_X_AT, 204351_AT	41	154	16650	7.910991447576813	1.0	0.3588132685574297	59.56646203231082
GOTERM_BP_FAT	GO:0033993~response to lipid	6	13.636363636363635	0.053651963580238125	230914_AT, 205476_AT, 219465_AT, 206256_AT, 205108_S_AT, 207300_S_AT, 223579_S_AT, 219466_S_AT	41	860	16650	2.833238797504254	1.0	0.36238234496182076	60.21414993416001
GOTERM_BP_FAT	GO:0050995~negative regulation of lipid catabolic process	2	4.545454545454546	0.053853974031429275	204416_X_AT, 219465_AT, 213553_X_AT, 219466_S_AT	41	23	16650	35.31283138918346	1.0	0.36200828869606594	60.35585599834723
GOTERM_BP_FAT	GO:0010565~regulation of cellular ketone metabolic process	3	6.8181818181818175	0.05519223658222768	205892_S_AT, 204416_X_AT, 204450_X_AT, 231693_AT, 213553_X_AT, 217073_X_AT	41	158	16650	7.7107131830811975	1.0	0.36780512905453133	61.282702250201694
GOTERM_BP_FAT	GO:0008643~carbohydrate transport	3	6.8181818181818175	0.05581229351292736	205506_AT, 228912_AT, 243243_AT, 232378_AT, 209220_AT	41	159	16650	7.662218131615278	1.0	0.3696584159980749	61.70519604603686
GOTERM_BP_FAT	GO:0030203~glycosaminoglycan metabolic process	3	6.8181818181818175	0.05768732447432988	243243_AT, 239647_AT, 204987_AT, 209220_AT	41	162	16650	7.520325203252033	1.0	0.37814195918382054	62.956584509812544
GOTERM_BP_FAT	GO:0010770~positive regulation of cell morphogenesis involved in differentiation	3	6.8181818181818175	0.058949580866345996	229292_AT, 204450_X_AT, 205649_S_AT, 217073_X_AT, 205650_S_AT	41	164	16650	7.428613920285544	1.0	0.3832593790493195	63.77724582714184
GOTERM_BP_FAT	GO:0010632~regulation of epithelial cell migration	3	6.8181818181818175	0.06214719379853387	205506_AT, 229292_AT, 205216_S_AT, 228912_AT	41	169	16650	7.208832443354019	1.0	0.39819206172145816	65.78035217770991
GOTERM_BP_FAT	GO:0032369~negative regulation of lipid transport	2	4.545454545454546	0.06292665822257862	204416_X_AT, 219465_AT, 213553_X_AT, 219466_S_AT	41	27	16650	30.081300813008134	1.0	0.400599685136779	66.25259855600866
GOTERM_BP_FAT	GO:0006022~aminoglycan metabolic process	3	6.8181818181818175	0.06344272395403827	243243_AT, 239647_AT, 204987_AT, 209220_AT	41	171	16650	7.124518613607189	1.0	0.40165977018655497	66.5618834518695
GOTERM_BP_FAT	GO:1903530~regulation of secretion by cell	5	11.363636363636363	0.06345112257962088	230914_AT, 204450_X_AT, 219465_AT, 206651_S_AT, 205649_S_AT, 219466_S_AT, 217073_X_AT, 205650_S_AT	41	630	16650	3.2229965156794425	1.0	0.40017846402451407	66.56689474883181
GOTERM_BP_FAT	GO:0007369~gastrulation	3	6.8181818181818175	0.0640939641844982	206963_S_AT, 229292_AT, 204450_X_AT, 210289_AT, 217073_X_AT	41	172	16650	7.083096993760636	1.0	0.401861268856877	66.94837741168844
GOTERM_BP_FAT	GO:0006656~phosphatidylcholine biosynthetic process	2	4.545454545454546	0.06518154203832015	204450_X_AT, 219465_AT, 219466_S_AT, 217073_X_AT	41	28	16650	29.00696864111498	1.0	0.40571143462422843	67.58447735925847
GOTERM_BP_FAT	GO:1902533~positive regulation of intracellular signal transduction	6	13.636363636363635	0.06653742577140054	204450_X_AT, 211154_AT, 211155_S_AT, 205476_AT, 244276_AT, 205649_S_AT, 207300_S_AT, 217073_X_AT, 205650_S_AT	41	915	16650	2.6629348260695718	1.0	0.41080812466447447	68.36138830845904
GOTERM_BP_FAT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	3	6.8181818181818175	0.06738435021224347	211154_AT, 211155_S_AT, 205476_AT, 205649_S_AT, 205650_S_AT	41	177	16650	6.883009508061181	1.0	0.413378449810195	68.83775037807753
GOTERM_BP_FAT	GO:0002701~negative regulation of production of molecular mediator of immune response	2	4.545454545454546	0.06743113524934663	204450_X_AT, 219465_AT, 219466_S_AT, 217073_X_AT	41	29	16650	28.0067283431455	1.0	0.4120894072619926	68.86386759950824
GOTERM_BP_FAT	GO:0050708~regulation of protein secretion	4	9.090909090909092	0.06748243135235557	230914_AT, 204450_X_AT, 219465_AT, 205649_S_AT, 219466_S_AT, 217073_X_AT, 205650_S_AT	41	392	16650	4.1438526630164265	1.0	0.41083156048702396	68.89247942080576
GOTERM_BP_FAT	GO:0051050~positive regulation of transport	6	13.636363636363635	0.06778940005749226	214064_AT, 230830_AT, 203400_S_AT, 243243_AT, 210929_S_AT, 206651_S_AT, 205649_S_AT, 214063_S_AT, 205650_S_AT, 204551_S_AT, 209220_AT	41	920	16650	2.648462354188759	1.0	0.41080197457009404	69.06318380583815
GOTERM_BP_FAT	GO:0006644~phospholipid metabolic process	4	9.090909090909092	0.06789152515387939	224411_AT, 231009_AT, 204450_X_AT, 219465_AT, 244276_AT, 219466_S_AT, 217073_X_AT	41	393	16650	4.133308508657606	1.0	0.4098010603801613	69.11977975503507
GOTERM_BP_FAT	GO:0044093~positive regulation of molecular function	9	20.454545454545457	0.06804679493864077	205892_S_AT, 205216_S_AT, 229292_AT, 204416_X_AT, 232267_AT, 205476_AT, 204450_X_AT, 219465_AT, 244276_AT, 231693_AT, 213553_X_AT, 219466_S_AT, 217073_X_AT	41	1840	16650	1.9863467656415694	1.0	0.40905959693442184	69.20564109054648
