""	"pca_fb"	"clusterB"	"BJHTERT_SKIN"	"rowname"	"origin"	"cell_name"
"440"	0.791244987052148	0.906154781783826	0.777558385734508	"JHH4_LIVER"	"LIVER"	"JHH4"
"441"	0.790950217406171	0.850132827710508	0.7698975595126	"MELHO_SKIN"	"SKIN"	"MELHO"
"442"	0.790932855558196	0.867957008592379	0.781629009532257	"ONS76_CENTRAL_NERVOUS_SYSTEM"	"CENTRAL_NERVOUS_SYSTEM"	"ONS76"
"443"	0.790898850117261	0.842845602673343	0.782722042529585	"MHHES1_BONE"	"BONE"	"MHHES1"
"444"	0.79057527347479	0.845175845646747	0.76671865966678	"COV318_OVARY"	"OVARY"	"COV318"
"445"	0.790477331671076	0.85698676073598	0.775933621038533	"JHOS2_OVARY"	"OVARY"	"JHOS2"
"446"	0.789865509644137	0.866275871886421	0.777681820063483	"HUCCT1_BILIARY_TRACT"	"BILIARY_TRACT"	"HUCCT1"
"447"	0.789777619991397	0.867480115247971	0.77726809530022	"LCLC97TM1_LUNG"	"LUNG"	"LCLC97TM1"
"448"	0.789694936705931	0.869119737477237	0.769779817688177	"ECGI10_OESOPHAGUS"	"OESOPHAGUS"	"ECGI10"
"449"	0.789596337238227	0.858963376630095	0.771819287727394	"HARA_LUNG"	"LUNG"	"HARA"
"450"	0.789330667381575	0.843911907058254	0.775935671143912	"PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"PECAPJ41CLONED2"
"451"	0.789304214679849	0.853593804390339	0.767056156839437	"PK59_PANCREAS"	"PANCREAS"	"PK59"
"452"	0.789196707824241	0.836994970566282	0.767262966364665	"G402_SOFT_TISSUE"	"SOFT_TISSUE"	"G402"
"453"	0.789178451826481	0.854696052534129	0.774400385079771	"OV56_OVARY"	"OVARY"	"OV56"
"454"	0.788991193693442	0.861663689084456	0.77209472792488	"HCC2935_LUNG"	"LUNG"	"HCC2935"
"455"	0.788906239858798	0.843747045195549	0.761343229997252	"BICR18_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"BICR18"
"456"	0.788767675968518	0.865986872303034	0.772307966390837	"KYSE180_OESOPHAGUS"	"OESOPHAGUS"	"KYSE180"
"457"	0.788695603722308	0.846367763862815	0.761531936992298	"KNS62_LUNG"	"LUNG"	"KNS62"
"458"	0.788654688525297	0.864908104652137	0.777111478338829	"DETROIT562_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"DETROIT562"
"459"	0.788405236996111	0.859130341552415	0.769538407946435	"VMRCRCW_KIDNEY"	"KIDNEY"	"VMRCRCW"
"460"	0.788396602163453	0.856194374568074	0.766267111341107	"HLC1_LUNG"	"LUNG"	"HLC1"
"461"	0.788390415654663	0.832638644358975	0.756284558881736	"OAW42_OVARY"	"OVARY"	"OAW42"
"462"	0.788357580911196	0.836940304163931	0.764421094030206	"COLO792_SKIN"	"SKIN"	"COLO792"
"463"	0.788274758234766	0.873404012280093	0.778092414759007	"HEC50B_ENDOMETRIUM"	"ENDOMETRIUM"	"HEC50B"
"464"	0.788193068421406	0.867800070569517	0.7802398498939	"HCC1143_BREAST"	"BREAST"	"HCC1143"
"465"	0.788038417808939	0.855923927955229	0.768252000888942	"KYSE150_OESOPHAGUS"	"OESOPHAGUS"	"KYSE150"
"466"	0.788035559368489	0.848173365418728	0.771982253527102	"BICR6_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"BICR6"
"467"	0.787907575213711	0.856203394648536	0.771106060783025	"HCT8_LARGE_INTESTINE"	"LARGE_INTESTINE"	"HCT8"
"468"	0.787747783056341	0.848831632426887	0.760589378805123	"CL14_LARGE_INTESTINE"	"LARGE_INTESTINE"	"CL14"
"469"	0.78764487012484	0.865106352087931	0.768847507011804	"SNU1033_LARGE_INTESTINE"	"LARGE_INTESTINE"	"SNU1033"
"470"	0.787398960391985	0.868356510083911	0.770895472323188	"KYSE510_OESOPHAGUS"	"OESOPHAGUS"	"KYSE510"
"471"	0.787369015215338	0.861709160209948	0.778801559129295	"HCC15_LUNG"	"LUNG"	"HCC15"
"472"	0.787264840424839	0.852872642685697	0.773731399423697	"TYKNU_OVARY"	"OVARY"	"TYKNU"
"473"	0.787055778268015	0.867737324066773	0.770825935172813	"TE11_OESOPHAGUS"	"OESOPHAGUS"	"TE11"
"474"	0.786889731461337	0.853532372464563	0.762190784228287	"JHOS4_OVARY"	"OVARY"	"JHOS4"
"475"	0.786794260842083	0.857129861807289	0.77688275621282	"NCIH23_LUNG"	"LUNG"	"NCIH23"
"476"	0.786483002136857	0.879199501310054	0.779106180593676	"KYSE410_OESOPHAGUS"	"OESOPHAGUS"	"KYSE410"
"477"	0.78634773164911	0.856601063787422	0.769915603265602	"SNU1076_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"SNU1076"
"478"	0.786321663351077	0.856446762398754	0.784788738400595	"IGR1_SKIN"	"SKIN"	"IGR1"
"479"	0.786184111279554	0.860629828462862	0.773411013736973	"PK1_PANCREAS"	"PANCREAS"	"PK1"
"480"	0.786131128558661	0.874879566885729	0.774886224431413	"HEC1B_ENDOMETRIUM"	"ENDOMETRIUM"	"HEC1B"
"481"	0.785970670876798	0.84919358022819	0.765830483209608	"NCIH2291_LUNG"	"LUNG"	"NCIH2291"
"482"	0.785951326120954	0.863217315519762	0.771828218380213	"KYSE140_OESOPHAGUS"	"OESOPHAGUS"	"KYSE140"
"483"	0.785946145360769	0.861965131780016	0.774478099505397	"HCC1937_BREAST"	"BREAST"	"HCC1937"
"484"	0.785911024466942	0.863110498921963	0.772903457186009	"PANC0504_PANCREAS"	"PANCREAS"	"PANC0504"
"485"	0.785892120832613	0.835153543463038	0.791154936446296	"SALE_LUNG"	"LUNG"	"SALE"
"486"	0.785785365594914	0.86183045612394	0.770997439556297	"FADU_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"FADU"
"487"	0.78569664784697	0.855154895118983	0.77295860101427	"A253_SALIVARY_GLAND"	"SALIVARY_GLAND"	"A253"
"488"	0.785503133438588	0.851441947031618	0.767907739167071	"HSC4_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"HSC4"
"489"	0.785341818832171	0.855878386449099	0.776702498223836	"NCIH2172_LUNG"	"LUNG"	"NCIH2172"
"490"	0.785264573746335	0.858955836254021	0.768651927076154	"CAL27_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"CAL27"
"491"	0.785141504497255	0.857672372794362	0.774154803847016	"IGROV1_OVARY"	"OVARY"	"IGROV1"
"492"	0.784893746954109	0.843327745538559	0.764734388732776	"CAL12T_LUNG"	"LUNG"	"CAL12T"
"493"	0.784701657222057	0.850542299687708	0.765496708698149	"OAW28_OVARY"	"OVARY"	"OAW28"
"494"	0.784634885428168	0.847069306820198	0.773011502062369	"SNU668_STOMACH"	"STOMACH"	"SNU668"
"495"	0.784628414087048	0.863281308845072	0.778182015976096	"YAPC_PANCREAS"	"PANCREAS"	"YAPC"
"496"	0.784620919715851	0.857095078788572	0.771921710539974	"SCABER_URINARY_TRACT"	"URINARY_TRACT"	"SCABER"
"497"	0.784595025261743	0.84494412553316	0.765293521878623	"OVK18_OVARY"	"OVARY"	"OVK18"
"498"	0.784585202053751	0.850285138149238	0.76595062490975	"MFE319_ENDOMETRIUM"	"ENDOMETRIUM"	"MFE319"
"499"	0.78443733574329	0.857099060986313	0.760832224494131	"OVISE_OVARY"	"OVARY"	"OVISE"
"500"	0.784362064056615	0.839302467414727	0.766886342792061	"SKMEL1_SKIN"	"SKIN"	"SKMEL1"
"501"	0.784344385137771	0.853058431753506	0.772964092020854	"HSC2_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"HSC2"
"502"	0.784199501193811	0.839470500827958	0.765192731374735	"AN3CA_ENDOMETRIUM"	"ENDOMETRIUM"	"AN3CA"
"503"	0.783876044678269	0.854932171402301	0.778546886767096	"KYSE270_OESOPHAGUS"	"OESOPHAGUS"	"KYSE270"
"504"	0.783749482025063	0.859445301336859	0.767793710672006	"NCIH3255_LUNG"	"LUNG"	"NCIH3255"
"505"	0.783718651148329	0.836237004657347	0.765696894005345	"DMS114_LUNG"	"LUNG"	"DMS114"
"506"	0.783563912059081	0.864507368089364	0.77499557601264	"PANC0213_PANCREAS"	"PANCREAS"	"PANC0213"
"507"	0.783298231950049	0.856257212308487	0.761794036095959	"SNU1196_BILIARY_TRACT"	"BILIARY_TRACT"	"SNU1196"
"508"	0.783044799741964	0.84923338171633	0.75979773681011	"SNU503_LARGE_INTESTINE"	"LARGE_INTESTINE"	"SNU503"
"509"	0.783001123963708	0.841573994140684	0.75562361677952	"KYSE70_OESOPHAGUS"	"OESOPHAGUS"	"KYSE70"
"510"	0.782938201278462	0.835766498454147	0.768983993819008	"NB1_AUTONOMIC_GANGLIA"	"AUTONOMIC_GANGLIA"	"NB1"
"511"	0.782901661184636	0.853153293457868	0.766687578137186	"NCIH2347_LUNG"	"LUNG"	"NCIH2347"
"512"	0.782881173011144	0.867669210752581	0.77854909125773	"NCIH1373_LUNG"	"LUNG"	"NCIH1373"
"513"	0.782810862034754	0.858092584598307	0.764449000224396	"CAPAN2_PANCREAS"	"PANCREAS"	"CAPAN2"
"514"	0.782377740872622	0.873099501759919	0.771994930789208	"SUIT2_PANCREAS"	"PANCREAS"	"SUIT2"
"515"	0.782372390025563	0.850298480188346	0.761109013463254	"SNGM_ENDOMETRIUM"	"ENDOMETRIUM"	"SNGM"
"516"	0.782348167471927	0.870249308507121	0.765781220078971	"HEC1A_ENDOMETRIUM"	"ENDOMETRIUM"	"HEC1A"
"517"	0.782327423888028	0.854924038260229	0.763787486448745	"RERFGC1B_STOMACH"	"STOMACH"	"RERFGC1B"
"518"	0.78221356720631	0.860979578195704	0.766775697296259	"NCIH1666_LUNG"	"LUNG"	"NCIH1666"
"519"	0.782178036842733	0.852044615823213	0.769940398393832	"SNU216_STOMACH"	"STOMACH"	"SNU216"
"520"	0.782109048252931	0.852380690961709	0.784793893292315	"UMRC2_KIDNEY"	"KIDNEY"	"UMRC2"
"521"	0.782060329260995	0.861816019068126	0.769572580532227	"253J_URINARY_TRACT"	"URINARY_TRACT"	"253J"
"522"	0.782057845880432	0.845383244805725	0.763750462003072	"JHUEM1_ENDOMETRIUM"	"ENDOMETRIUM"	"JHUEM1"
"523"	0.7819892230722	0.819559379657949	0.779971411248006	"EW8_BONE"	"BONE"	"EW8"
"524"	0.781977163171011	0.836870638421732	0.757879102746537	"BICR22_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"BICR22"
"525"	0.781856503090062	0.845739603622591	0.770122050073227	"HSC3_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"HSC3"
"526"	0.781609791847047	0.855357116238945	0.763237870490037	"HCC95_LUNG"	"LUNG"	"HCC95"
"527"	0.78121612989876	0.855801485692439	0.771169544834555	"SNU899_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"SNU899"
"528"	0.780965441970604	0.869562830548066	0.775004285713519	"KP2_PANCREAS"	"PANCREAS"	"KP2"
"529"	0.780960427499859	0.867543545832353	0.781880659700276	"NCIH838_LUNG"	"LUNG"	"NCIH838"
"530"	0.780932933515089	0.829323593100637	0.768049507629073	"TE441T_SOFT_TISSUE"	"SOFT_TISSUE"	"TE441T"
"531"	0.780810364722551	0.853306594041232	0.762020708945501	"TE15_OESOPHAGUS"	"OESOPHAGUS"	"TE15"
"532"	0.780715677004403	0.828580494742942	0.743308629411679	"HCC1195_LUNG"	"LUNG"	"HCC1195"
"533"	0.780309944550351	0.865105119452768	0.769840715965146	"EBC1_LUNG"	"LUNG"	"EBC1"
"534"	0.780251600735672	0.838452170286924	0.771167278110856	"HCC827GR5_LUNG"	"LUNG"	"HCC827GR5"
"535"	0.780098244994296	0.861025281605452	0.769474966055948	"NCIH1355_LUNG"	"LUNG"	"NCIH1355"
"536"	0.779949657683862	0.841029400307867	0.765222815810704	"HT1197_URINARY_TRACT"	"URINARY_TRACT"	"HT1197"
"537"	0.77993290261352	0.852607987503109	0.765498726925483	"BT20_BREAST"	"BREAST"	"BT20"
"538"	0.77990509779411	0.845930333042838	0.776886281630011	"NCIH2085_LUNG"	"LUNG"	"NCIH2085"
"539"	0.779832262645031	0.857201199279918	0.764971981412053	"SU8686_PANCREAS"	"PANCREAS"	"SU8686"
"540"	0.779773557299878	0.857543375137525	0.765188454139272	"LC1SQSF_LUNG"	"LUNG"	"LC1SQSF"
"541"	0.779754634365391	0.838939280824044	0.755087606031712	"SNU1040_LARGE_INTESTINE"	"LARGE_INTESTINE"	"SNU1040"
"542"	0.7797321748811	0.86509196676846	0.78181498777484	"NCIH1915_LUNG"	"LUNG"	"NCIH1915"
"543"	0.77965198717054	0.853518683833692	0.76197056965623	"RT112_URINARY_TRACT"	"URINARY_TRACT"	"RT112"
"544"	0.779593248830769	0.859523663601033	0.765041340072993	"NCIH747_LARGE_INTESTINE"	"LARGE_INTESTINE"	"NCIH747"
"545"	0.77944150860324	0.851291816756291	0.757906227015962	"SW1417_LARGE_INTESTINE"	"LARGE_INTESTINE"	"SW1417"
"546"	0.779425517704539	0.854003500252979	0.768387724819561	"NCIH1048_LUNG"	"LUNG"	"NCIH1048"
"547"	0.779409178392744	0.862879788738547	0.769853738805671	"NCIH28_PLEURA"	"PLEURA"	"NCIH28"
"548"	0.77938189484168	0.849406480701932	0.75856050843753	"SQ1_LUNG"	"LUNG"	"SQ1"
"549"	0.779372003473639	0.844124436938107	0.762245009948909	"HCC1187_BREAST"	"BREAST"	"HCC1187"
"550"	0.779075210486106	0.833344278862006	0.779559352127474	"SF767_CENTRAL_NERVOUS_SYSTEM"	"CENTRAL_NERVOUS_SYSTEM"	"SF767"
"551"	0.77906800630463	0.844661874795826	0.760070163402538	"CORL23_LUNG"	"LUNG"	"CORL23"
"552"	0.779036555446101	0.827866885830738	0.746964555290205	"BXPC3_PANCREAS"	"PANCREAS"	"BXPC3"
"553"	0.779003559882476	0.86054855948336	0.77957793731629	"PECAPJ15_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"PECAPJ15"
"554"	0.778937363042505	0.860691562551266	0.762678009544417	"LOVO_LARGE_INTESTINE"	"LARGE_INTESTINE"	"LOVO"
"555"	0.778902667832079	0.850152253850385	0.752633374815922	"NCIH2122_LUNG"	"LUNG"	"NCIH2122"
"556"	0.778866436092249	0.866361186646264	0.765151646930849	"KP3_PANCREAS"	"PANCREAS"	"KP3"
"557"	0.778654865279705	0.862139019484971	0.766049589146781	"PL45_PANCREAS"	"PANCREAS"	"PL45"
"558"	0.778607418320222	0.854665403136641	0.762298069865146	"DLD1_LARGE_INTESTINE"	"LARGE_INTESTINE"	"DLD1"
"559"	0.778537813394153	0.869056034221753	0.767839785235692	"L33_PANCREAS"	"PANCREAS"	"L33"
"560"	0.778417394447297	0.8659963072646	0.768425850259803	"TE6_OESOPHAGUS"	"OESOPHAGUS"	"TE6"
"561"	0.778334890980096	0.83888469059033	0.763291668963118	"A2780_OVARY"	"OVARY"	"A2780"
"562"	0.77829517291134	0.859898528840475	0.778120048031659	"YD10B_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"YD10B"
"563"	0.778270574097252	0.861475398253017	0.765533066074645	"SNU478_BILIARY_TRACT"	"BILIARY_TRACT"	"SNU478"
"564"	0.777788871619276	0.859020403176519	0.762286462827399	"T3M4_PANCREAS"	"PANCREAS"	"T3M4"
"565"	0.777722795438898	0.85192435889796	0.768680680096186	"COV644_OVARY"	"OVARY"	"COV644"
"566"	0.777626126448019	0.860138394386509	0.777083543795677	"CAL51_BREAST"	"BREAST"	"CAL51"
"567"	0.777527808557199	0.842709827553801	0.755840469688777	"JHH1_LIVER"	"LIVER"	"JHH1"
"568"	0.777248196644034	0.857359643814456	0.771574567917128	"YD38_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"YD38"
"569"	0.776851885471403	0.852572886199595	0.756075869856493	"SNU61_LARGE_INTESTINE"	"LARGE_INTESTINE"	"SNU61"
"570"	0.776834911573311	0.829329156321232	0.752204518699831	"BICR56_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"BICR56"
"571"	0.776653360450502	0.85307781181303	0.766551896407255	"OVTOKO_OVARY"	"OVARY"	"OVTOKO"
"572"	0.776528663046178	0.847727312117186	0.761939140794137	"NUGC3_STOMACH"	"STOMACH"	"NUGC3"
"573"	0.776524197433651	0.838619740989244	0.760197244628324	"NCIH522_LUNG"	"LUNG"	"NCIH522"
"574"	0.776419616177678	0.846630623308233	0.757795012178768	"EFM192A_BREAST"	"BREAST"	"EFM192A"
"575"	0.776380794878556	0.832132236189003	0.761910198339939	"HGC27_STOMACH"	"STOMACH"	"HGC27"
"576"	0.776377690402563	0.846512764286928	0.755096353034985	"KMBC2_URINARY_TRACT"	"URINARY_TRACT"	"KMBC2"
"577"	0.776140620198291	0.853119344367728	0.775139979172014	"SCC9_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"SCC9"
"578"	0.776079478686901	0.827094517725991	0.760305113401403	"TE617T_SOFT_TISSUE"	"SOFT_TISSUE"	"TE617T"
"579"	0.776047788510619	0.846585355918405	0.769267765656147	"EPLC272H_LUNG"	"LUNG"	"EPLC272H"
"580"	0.775928405163137	0.854765675612726	0.762455313268198	"TE9_OESOPHAGUS"	"OESOPHAGUS"	"TE9"
"581"	0.775602674156492	0.852918241186736	0.758566815379117	"HCC1954_BREAST"	"BREAST"	"HCC1954"
"582"	0.775580042876989	0.861402257245196	0.765169286475898	"PANC1005_PANCREAS"	"PANCREAS"	"PANC1005"
"583"	0.775520008732958	0.824046328361318	0.744180513546643	"RMUGS_OVARY"	"OVARY"	"RMUGS"
"584"	0.775229758601377	0.860417965280608	0.760872910827455	"HUH7_LIVER"	"LIVER"	"HUH7"
"585"	0.774956406805406	0.845170302941338	0.753393214141797	"RT4_URINARY_TRACT"	"URINARY_TRACT"	"RT4"
"586"	0.774939095362227	0.841513216391298	0.756267817884628	"MFE280_ENDOMETRIUM"	"ENDOMETRIUM"	"MFE280"
"587"	0.77490074594947	0.865589560792419	0.762357800728288	"TEN_ENDOMETRIUM"	"ENDOMETRIUM"	"TEN"
"588"	0.774876732335954	0.865667305945083	0.766681156403079	"CFPAC1_PANCREAS"	"PANCREAS"	"CFPAC1"
"589"	0.774784765017119	0.849325090703078	0.755168954087507	"KYSE30_OESOPHAGUS"	"OESOPHAGUS"	"KYSE30"
"590"	0.774706532399449	0.843085457956423	0.755194106365234	"ABC1_LUNG"	"LUNG"	"ABC1"
"591"	0.774631468776846	0.854182950212688	0.764887580181005	"HCT116_LARGE_INTESTINE"	"LARGE_INTESTINE"	"HCT116"
"592"	0.774581602032248	0.853258120024581	0.763596202331548	"NCIH1869_LUNG"	"LUNG"	"NCIH1869"
"593"	0.774224291130544	0.845705048607887	0.7573233516916	"NCIH2087_LUNG"	"LUNG"	"NCIH2087"
"594"	0.774097393653052	0.862583725041362	0.767357511161151	"SNUC5_LARGE_INTESTINE"	"LARGE_INTESTINE"	"SNUC5"
"595"	0.773842704811862	0.823503003073206	0.755892376568748	"MESSA_SOFT_TISSUE"	"SOFT_TISSUE"	"MESSA"
"596"	0.773829580021018	0.852225530212188	0.757811137720869	"NCIN87_STOMACH"	"STOMACH"	"NCIN87"
"597"	0.773764076794007	0.829279373413411	0.762194268859961	"SKNMC_BONE"	"BONE"	"SKNMC"
"598"	0.773723707582726	0.835642095661929	0.754383331421038	"NCIH1155_LUNG"	"LUNG"	"NCIH1155"
"599"	0.773604051619575	0.853135682077938	0.758272231594759	"NCIH1838_LUNG"	"LUNG"	"NCIH1838"
"600"	0.773331712204098	0.871568449844152	0.771598485759652	"PANC0203_PANCREAS"	"PANCREAS"	"PANC0203"
"601"	0.773323223520062	0.850122451463391	0.75174322672402	"HPAFII_PANCREAS"	"PANCREAS"	"HPAFII"
"602"	0.773137005253939	0.819684866925805	0.776239906953301	"EWS502_BONE"	"BONE"	"EWS502"
"603"	0.773025946027307	0.829274304187583	0.744639746421718	"CAL148_BREAST"	"BREAST"	"CAL148"
"604"	0.772931533847461	0.856539912199125	0.763806917756221	"VMCUB1_URINARY_TRACT"	"URINARY_TRACT"	"VMCUB1"
"605"	0.772890186892271	0.838177269548197	0.759511465078249	"RL952_ENDOMETRIUM"	"ENDOMETRIUM"	"RL952"
"606"	0.772788961244291	0.854584939698942	0.763781414688423	"KPL1_BREAST"	"BREAST"	"KPL1"
"607"	0.772738668107642	0.855088094578709	0.752148230418919	"NCIH727_LUNG"	"LUNG"	"NCIH727"
"608"	0.772714231142033	0.850164980646157	0.751846289557304	"NCIH2170_LUNG"	"LUNG"	"NCIH2170"
"609"	0.772648920830402	0.847335180309579	0.754756175982751	"SNU81_LARGE_INTESTINE"	"LARGE_INTESTINE"	"SNU81"
"610"	0.772506850451216	0.841265833764502	0.755229897960697	"SBC5_LUNG"	"LUNG"	"SBC5"
"611"	0.772352130485551	0.854006200252596	0.759350635942674	"HUH6_LIVER"	"LIVER"	"HUH6"
"612"	0.772350205035945	0.853630066486216	0.766974510782538	"HEC6_ENDOMETRIUM"	"ENDOMETRIUM"	"HEC6"
"613"	0.77230677946599	0.825264061277827	0.749240110420905	"SW480_LARGE_INTESTINE"	"LARGE_INTESTINE"	"SW480"
"614"	0.772297012264746	0.837242123765892	0.756734204596588	"NCIH1341_LUNG"	"LUNG"	"NCIH1341"
"615"	0.772189971959846	0.817723181382651	0.752801571077393	"HS936T_SKIN"	"SKIN"	"HS936T"
"616"	0.772014046907719	0.837186334725759	0.753950879696174	"HMC18_BREAST"	"BREAST"	"HMC18"
"617"	0.771929402648194	0.856236062177765	0.752545286626247	"HT115_LARGE_INTESTINE"	"LARGE_INTESTINE"	"HT115"
"618"	0.771888477075089	0.859018242247048	0.75667628636634	"PLCPRF5_LIVER"	"LIVER"	"PLCPRF5"
"619"	0.771853707628882	0.816943726967599	0.753913679647724	"RDES_BONE"	"BONE"	"RDES"
"620"	0.771780183559855	0.81870507976531	0.760290992177421	"NH6_AUTONOMIC_GANGLIA"	"AUTONOMIC_GANGLIA"	"NH6"
"621"	0.771744799421111	0.86575530614233	0.765883677907643	"NCIH358_LUNG"	"LUNG"	"NCIH358"
"622"	0.771656057378168	0.837605714095741	0.777558797544083	"UMRC6_KIDNEY"	"KIDNEY"	"UMRC6"
"623"	0.771621675363204	0.859307415094048	0.761451029731885	"CAPAN1_PANCREAS"	"PANCREAS"	"CAPAN1"
"624"	0.771598267142031	0.835760711953828	0.75000879392961	"BT483_BREAST"	"BREAST"	"BT483"
"625"	0.771577827588273	0.829317929877924	0.742213010771286	"RMGI_OVARY"	"OVARY"	"RMGI"
"626"	0.771346361524178	0.845814023905168	0.752574999023714	"TE5_OESOPHAGUS"	"OESOPHAGUS"	"TE5"
"627"	0.771334981708519	0.847167766725576	0.749886908723271	"MORCPR_LUNG"	"LUNG"	"MORCPR"
"628"	0.771332890471227	0.837171893213566	0.747690476570594	"MKN74_STOMACH"	"STOMACH"	"MKN74"
"629"	0.771270343990853	0.853755044937551	0.756980233387083	"NCIH1437_LUNG"	"LUNG"	"NCIH1437"
"630"	0.771259867849546	0.853675444048678	0.773845325893627	"MIAPACA2_PANCREAS"	"PANCREAS"	"MIAPACA2"
"631"	0.771201031510557	0.864558278587005	0.762202401759232	"CALU3_LUNG"	"LUNG"	"CALU3"
"632"	0.771063496087258	0.842155531357969	0.757391668405706	"CAL33_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"CAL33"
"633"	0.771014223081547	0.860887770231856	0.758465473483431	"NCIH1648_LUNG"	"LUNG"	"NCIH1648"
"634"	0.771010163859384	0.850761873401484	0.752546009623539	"NCIH1781_LUNG"	"LUNG"	"NCIH1781"
"635"	0.770912637390143	0.837465002707387	0.76175553138005	"HUTU80_SMALL_INTESTINE"	"SMALL_INTESTINE"	"HUTU80"
"636"	0.770828344969788	0.843672133649138	0.749070843458358	"HEPG2_LIVER"	"LIVER"	"HEPG2"
"637"	0.770760708047164	0.842779717263303	0.752309548538781	"HCC70_BREAST"	"BREAST"	"HCC70"
"638"	0.770720284561408	0.86042474087022	0.75118899118052	"ALEXANDERCELLS_LIVER"	"LIVER"	"ALEXANDERCELLS"
"639"	0.770509767168467	0.847213716777464	0.762790960581336	"SNU398_LIVER"	"LIVER"	"SNU398"
"640"	0.770365983351619	0.824959020982856	0.758999830756492	"SKES1_BONE"	"BONE"	"SKES1"
"641"	0.770349414176081	0.855191511745242	0.758431734017173	"C2BBE1_LARGE_INTESTINE"	"LARGE_INTESTINE"	"C2BBE1"
"642"	0.770347897525386	0.810222479727833	0.729717803123823	"CL40_LARGE_INTESTINE"	"LARGE_INTESTINE"	"CL40"
"643"	0.770120102023085	0.846695452153573	0.754717665454835	"SNUC2A_LARGE_INTESTINE"	"LARGE_INTESTINE"	"SNUC2A"
"644"	0.770057645404267	0.847924885753897	0.753249814432538	"LUDLU1_LUNG"	"LUNG"	"LUDLU1"
"645"	0.769848580733319	0.822991367533043	0.760534757902666	"SJRH30_SOFT_TISSUE"	"SOFT_TISSUE"	"SJRH30"
"646"	0.769709041805762	0.849549685524041	0.754050420210007	"KCIMOH1_PANCREAS"	"PANCREAS"	"KCIMOH1"
"647"	0.769659117747758	0.84019668396702	0.748201765599976	"HCC1428_BREAST"	"BREAST"	"HCC1428"
"648"	0.769639474404771	0.798964312793861	0.743525131616694	"OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"OCIAML3"
"649"	0.76950068965095	0.839840504612405	0.749963190325801	"SNU407_LARGE_INTESTINE"	"LARGE_INTESTINE"	"SNU407"
"650"	0.769455516581406	0.833349518096515	0.757572738881813	"HCC1569_BREAST"	"BREAST"	"HCC1569"
"651"	0.769454650372075	0.839946390310143	0.755709809507434	"HT1376_URINARY_TRACT"	"URINARY_TRACT"	"HT1376"
"652"	0.769373767717008	0.850799206250859	0.755335187621059	"PATU8902_PANCREAS"	"PANCREAS"	"PATU8902"
"653"	0.769295714995208	0.828859936937068	0.759700488941377	"G401_SOFT_TISSUE"	"SOFT_TISSUE"	"G401"
"654"	0.769282187083983	0.840622074548442	0.741411477845376	"SNU869_BILIARY_TRACT"	"BILIARY_TRACT"	"SNU869"
"655"	0.769075660903374	0.827598410962972	0.749331356259307	"NCCSTCK140_STOMACH"	"STOMACH"	"NCCSTCK140"
"656"	0.768557158194233	0.828631813654111	0.755261020886296	"KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"KCL22"
"657"	0.768353581271192	0.830335296410772	0.747365696947845	"MDAMB175VII_BREAST"	"BREAST"	"MDAMB175VII"
"658"	0.768309303970493	0.832142453105215	0.78732947177412	"PRECLH_PROSTATE"	"PROSTATE"	"PRECLH"
"659"	0.768205569480012	0.846749838636425	0.753522575912246	"SNUC4_LARGE_INTESTINE"	"LARGE_INTESTINE"	"SNUC4"
"660"	0.767932740987445	0.865035275524947	0.755360850336863	"NCIH1944_LUNG"	"LUNG"	"NCIH1944"
